COD_PROVINCIA,COD_PROVMUNI,MUNICIPIO,POBLACION_1999,2001_SALDO_TOTAL,2001_SALDO_HOMBRES,2001_SALDO_MUJERES,2001_SALDOEXT_TOTAL,2001_SALDOEXT_HOMBRES,2001_SALDOEXT_MUJERES,2001_SALDOTOTAL_MENORES,2001_SALDOTOTAL_ESTUDIANTES,2001_SALDOTOTAL_TRABAJADORES,2001_SALDOTOTAL_MADUREZ1,2001_SALDOTOTAL_MADUREZ2,2001_SALDOTOTAL_JUBILADOS,2001_SALDOHOMBRES_MENORES,2001_SALDOHOMBRES_ESTUDIANTES,2001_SALDOHOMBRES_TRABAJADORES,2001_SALDOHOMBRES_MADUREZ1,2001_SALDOHOMBRES_MADUREZ2,2001_SALDOHOMBRES_JUBILADOS,2001_SALDOMUJERES_MENORES,2001_SALDOMUJERES_ESTUDIANTES,2001_SALDOMUJERES_TRABAJADORES,2001_SALDOMUJERES_MADUREZ1,2001_SALDOMUJERES_MADUREZ2,2001_SALDOMUJERES_JUBILADOS,2001_SALDOEXT_MENORES,2001_SALDOEXT_ESTUDIANTES,2001_SALDOEXT_TRABAJADORES,2001_SALDOEXT_MADUREZ1,2001_SALDOEXT_MADUREZ2,2001_SALDOEXT_JUBILADOS,2001_SALDOEXT_HOMBRES_MENORES,2001_SALDOEXT_HOMBRES_ESTUDIANTES,2001_SALDOEXT_HOMBRES_TRABAJADORES,2001_SALDOEXT_HOMBRES_MADUREZ1,2001_SALDOEXT_HOMBRES_MADUREZ2,2001_SALDOEXT_HOMBRES_JUBILADOS,2001_SALDOEXT_MUJERES_MENORES,2001_SALDOEXT_MUJERES_ESTUDIANTES,2001_SALDOEXT_MUJERES_TRABAJADORES,2001_SALDOEXT_MUJERES_MADUREZ1,2001_SALDOEXT_MUJERES_MADUREZ2,2001_SALDOEXT_MUJERES_JUBILADOS
25,25171,"Pobla de Segur, La",2912,51,28,23,13,10,3,-4,16,7,1,3,26,1,5,5,-3,0,19,-5,11,2,4,3,7,0,5,5,1,2,0,0,3,4,1,2,0,0,2,1,0,0,0
25,25177,Preixens,520,-2,3,-5,2,1,1,-7,-2,-2,2,1,5,-2,0,1,2,1,1,-5,-2,-3,0,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
25,25181,Puigverd d'Agramunt,253,1,-2,3,2,1,1,3,-1,1,0,-1,-1,0,-1,0,-1,0,0,3,0,1,1,-1,-1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25,25185,Ribera d'Urgellet,748,20,10,10,9,5,4,5,7,10,3,0,-5,2,4,2,2,1,-1,3,3,8,1,-1,-4,0,3,1,3,1,1,0,2,0,2,0,1,0,1,1,1,1,0
25,25189,Rosselló,1796,60,37,23,30,19,11,7,14,14,19,-1,7,0,12,14,9,-2,4,7,2,0,10,1,3,3,12,7,7,1,0,2,8,5,3,1,0,1,4,2,4,0,0
25,25190,Salàs de Pallars,334,3,1,2,7,5,2,-2,-2,3,2,3,-1,-2,-2,2,1,2,0,0,0,1,1,1,-1,0,0,4,2,0,1,0,0,3,1,0,1,0,0,1,1,0,0
25,25191,Sanaüja,453,-1,4,-5,4,2,2,-1,2,-3,-3,0,4,-1,2,0,-1,0,4,0,0,-3,-2,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
25,25192,Sant Guim de Freixenet,1055,15,12,3,19,11,8,-4,13,4,2,2,-1,-2,6,6,2,1,-1,-2,7,-2,0,1,0,1,7,8,3,0,0,0,3,6,2,0,0,1,4,2,1,0,0
25,25193,Sant Llorenç de Morunys,892,6,2,4,10,5,5,-6,4,3,2,3,0,-5,3,0,3,2,-1,-1,1,3,-1,1,1,0,3,3,2,2,0,0,2,1,1,1,0,0,1,2,1,1,0
25,25204,Seròs,1760,2,2,0,12,7,5,4,0,-3,1,-2,2,4,-1,-1,0,-1,1,0,1,-2,1,-1,1,4,2,3,2,0,1,4,0,1,1,0,1,0,2,2,1,0,0
25,25203,"Seu d'Urgell, La",10733,130,69,61,32,17,15,14,47,12,28,15,12,16,19,9,10,6,5,-2,28,3,18,9,7,15,0,6,4,5,1,8,0,4,2,1,1,7,0,2,2,4,0
25,25206,"Soleràs, El",424,11,8,3,16,11,5,4,2,5,1,-1,0,2,1,3,1,0,1,2,1,2,0,-1,-1,5,4,3,3,0,1,3,3,2,2,0,1,2,1,1,1,0,0
25,25207,Solsona,7211,169,109,60,130,87,43,33,28,47,29,15,19,18,18,35,21,10,7,15,10,12,8,5,12,22,30,44,26,8,0,12,16,34,21,4,0,10,14,10,5,4,0
25,25209,Sort,1755,67,33,34,39,19,20,15,18,9,12,5,5,5,5,7,10,1,4,10,13,2,2,4,1,14,10,6,6,0,1,7,4,3,3,0,1,7,6,3,3,0,0
25,25210,Soses,1531,24,13,11,26,15,11,8,7,7,5,-1,-3,4,5,4,2,-1,-2,4,2,3,3,0,-1,6,6,9,4,0,0,3,2,7,2,0,0,3,4,2,2,0,0
25,25217,Tàrrega,12259,404,226,178,321,182,139,62,68,146,98,17,6,20,41,86,55,10,5,42,27,60,43,7,1,61,66,102,69,12,3,25,40,62,42,5,1,36,26,40,27,7,2
25,25223,Torà,1168,45,33,12,55,35,20,3,13,19,5,3,2,5,5,16,5,2,0,-2,8,3,0,1,2,8,13,22,11,0,1,6,6,16,7,0,0,2,7,6,4,0,1
25,25225,Tornabous,829,5,9,-4,18,12,6,-3,2,2,9,0,-5,-1,2,1,8,1,-2,-2,0,1,1,-1,-3,1,3,7,5,1,1,1,2,3,4,1,1,0,1,4,1,0,0
25,25230,Torregrossa,2251,1,9,-8,26,20,6,-7,11,2,-5,-1,1,3,7,5,-6,-1,0,-10,4,-3,1,0,1,3,9,8,5,0,0,3,6,6,4,0,0,0,3,2,1,0,0
25,25043,"Vall de Boí, La",839,17,12,5,3,2,1,-1,8,5,4,1,0,0,1,8,2,1,0,-1,7,-3,2,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
25,25906,"Valls d'Aguilar, Les",296,4,-1,5,4,1,3,2,0,4,2,-2,-1,0,0,2,0,-1,-1,2,0,2,2,-1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
25,25239,"Valls de Valira, Les",751,23,8,15,18,5,13,7,5,8,-1,2,1,4,-2,5,-2,3,0,3,7,3,1,-1,1,6,3,7,0,1,0,2,1,1,0,1,0,4,2,6,0,0,0
25,25242,Verdú,1015,29,14,15,10,6,4,0,6,3,4,0,14,1,4,1,5,-1,4,-1,2,2,-1,1,10,0,2,4,2,2,0,0,1,4,1,0,0,0,1,0,1,2,0
25,25243,Vielha e Mijaran,4017,79,58,21,67,39,28,-8,28,43,14,-1,4,-1,27,26,10,0,-3,-7,1,17,4,-1,7,9,13,28,12,2,3,6,7,16,7,2,1,3,6,12,5,0,2
25,25248,Vilanova de Bellpuig,1159,-5,-8,3,2,1,1,1,3,-5,-4,1,0,1,0,-5,-3,1,-1,0,3,0,-1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25,25252,Vila-sana,523,3,3,0,3,2,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
25,25253,"Vilosell, El",195,2,2,0,5,3,2,0,-1,1,2,-2,2,0,-1,0,3,-1,1,0,0,1,-1,-1,1,1,2,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0
25,25255,Vinaixa,619,6,5,1,2,1,1,2,-5,1,6,0,2,0,-3,1,3,1,3,2,-2,0,3,-1,-1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26,26001,Ábalos,280,2,1,1,8,7,1,-2,1,3,-1,0,0,-2,0,2,0,0,0,0,1,1,-1,0,0,1,2,2,2,0,0,0,2,2,2,0,0,1,0,0,0,0,0
26,26002,Agoncillo,892,32,18,14,27,17,10,4,16,7,4,-1,1,2,6,5,4,0,0,2,10,2,0,-1,1,5,8,7,5,1,0,4,4,4,4,0,0,1,4,3,1,1,0
26,26006,Alberite,2005,52,37,15,35,25,10,6,17,15,10,5,-1,9,8,11,6,4,-1,-3,9,4,4,1,0,5,13,11,3,1,2,4,7,10,2,1,1,1,6,1,1,0,1
26,26007,Alcanadre,808,1,0,1,7,4,3,2,1,-3,0,1,0,1,0,-3,2,0,0,1,1,0,-2,1,0,1,2,2,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0
26,26008,Aldeanueva de Ebro,2486,50,35,15,55,37,18,16,10,15,9,1,-2,10,8,9,7,3,-2,6,2,6,2,-2,0,17,15,14,8,1,0,9,11,10,6,1,0,8,4,4,2,0,0
26,26011,Alfaro,9124,77,48,29,109,56,53,21,14,22,21,-4,2,14,11,12,11,-3,1,7,3,10,10,-1,1,19,30,37,17,3,2,10,17,19,8,1,0,9,13,18,9,2,2
26,26013,Anguciana,293,11,4,7,2,1,1,1,1,6,3,-1,1,0,0,2,4,-2,0,1,1,4,-1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26,26018,Arnedo,12796,334,183,151,358,202,156,77,78,96,68,13,-2,41,39,55,45,4,-1,36,39,41,23,9,-1,61,88,109,76,18,2,30,51,61,51,7,1,31,37,48,25,11,1
26,26021,Autol,3368,216,143,73,212,146,66,28,56,79,35,9,7,10,34,62,26,6,4,18,22,17,9,3,3,23,53,88,34,10,2,11,35,65,25,7,2,12,18,23,9,3,0
26,26024,Bañares,383,-5,-1,-4,4,3,1,-1,-2,1,-1,-2,0,0,-1,1,0,-1,0,-1,-1,0,-1,-1,0,0,0,2,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0
26,26036,Calahorra,19057,847,455,392,696,361,335,180,204,304,134,25,-1,85,116,160,81,11,3,95,88,144,53,14,-4,146,185,221,118,19,4,79,95,117,57,10,2,67,90,104,61,9,2
26,26042,Casalarreina,889,31,22,9,4,2,2,-2,7,17,8,2,-2,-1,8,12,5,1,-3,-1,-1,5,3,1,1,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
26,26046,Cenicero,2076,-8,-6,-2,11,6,5,-5,-4,-2,-2,2,3,-2,-3,0,-1,1,-1,-3,-1,-2,-1,1,4,1,3,4,1,1,1,1,1,2,1,1,0,0,2,2,0,0,1
26,26047,Cervera del Río Alhama,3038,5,0,5,42,21,21,12,12,-21,1,7,-7,5,4,-14,3,3,-2,7,8,-7,-2,4,-5,15,11,8,5,1,0,8,5,3,3,0,0,7,6,5,2,1,0
26,26054,Cornago,580,4,4,0,5,3,2,1,-1,5,0,0,-1,0,0,5,0,-1,0,1,-1,0,0,1,-1,1,0,4,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0
26,26061,Ezcaray,1833,55,35,20,51,30,21,2,10,16,19,7,0,2,8,8,14,4,-2,0,2,8,5,3,2,5,11,22,10,2,0,3,6,13,6,1,0,2,5,9,4,1,0
26,26064,Fuenmayor,2210,137,73,64,30,15,15,30,19,58,19,8,3,19,10,28,12,3,1,11,9,30,7,5,2,7,5,12,5,1,0,3,1,7,3,1,0,4,4,5,2,0,0
26,26089,Logroño,127093,3203,1661,1542,2780,1503,1277,514,855,1142,492,45,145,244,466,624,254,15,57,270,389,518,238,30,88,463,795,920,458,90,38,228,440,534,240,36,18,235,355,386,218,54,20
26,26102,Nájera,7063,64,48,16,54,31,23,3,10,30,12,-3,8,1,9,20,14,0,3,2,1,10,-2,-3,5,4,12,24,12,1,1,0,8,14,7,1,1,4,4,10,5,0,0
26,26105,Navarrete,2048,64,36,28,28,18,10,7,10,20,18,8,0,6,4,13,10,2,0,1,6,7,8,6,0,6,9,7,4,0,1,4,5,5,3,0,0,2,4,2,1,0,1
26,26117,Pradejón,2964,257,183,74,319,214,105,32,72,107,44,3,-2,19,57,73,34,1,-1,13,15,34,10,2,-1,39,94,129,51,4,0,17,69,86,40,1,0,22,25,43,11,3,0
26,26123,"Redal, El",215,19,8,11,15,5,10,8,3,5,4,-1,0,2,0,3,4,-1,0,6,3,2,0,0,0,6,2,2,4,0,1,2,0,0,3,0,0,4,2,2,1,0,1
26,26124,Ribafrecha,985,1,2,-1,3,1,2,-2,5,-3,-3,4,0,0,2,0,-1,2,-1,-2,3,-3,-2,2,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0
26,26125,Rincón de Soto,2562,115,84,31,83,49,34,25,37,39,6,3,0,18,24,27,8,1,1,7,13,12,-2,2,-1,15,22,31,10,2,1,8,13,21,5,0,0,7,9,10,5,2,1
26,26132,San Román de Cameros,160,13,8,5,8,7,1,8,0,1,8,0,-5,6,-1,0,4,0,-2,2,1,1,4,0,-3,2,1,2,2,0,0,1,1,2,2,0,0,1,0,0,0,0,0
26,26138,Santo Domingo de la Calzada,5676,51,44,7,81,52,29,2,26,18,10,-1,-5,4,16,12,11,1,0,-2,10,6,-1,-2,-5,13,24,28,12,4,0,8,14,18,9,3,0,5,10,10,3,1,0
26,26158,Tudelilla,440,6,6,0,14,8,6,7,3,1,1,-3,-3,4,3,0,1,-1,-1,3,0,1,0,-2,-2,8,2,3,1,0,0,5,1,1,1,0,0,3,1,2,0,0,0
26,26160,Uruñuela,742,26,9,17,10,1,9,9,6,5,4,1,1,1,1,4,2,1,0,8,5,1,2,0,1,6,1,2,1,0,0,1,0,0,0,0,0,5,1,2,1,0,0
26,26168,Villamediana de Iregua,2128,141,72,69,23,13,10,22,29,60,17,10,1,5,17,28,10,10,0,17,12,32,7,0,1,4,7,9,2,1,0,1,4,6,1,1,0,3,3,3,1,0,0
27,27003,Antas de Ulla,2800,24,12,12,4,1,3,3,-2,4,-3,9,13,3,-2,2,-4,7,6,0,0,2,1,2,7,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,1,1
27,27901,Baralla,3414,-13,-6,-7,8,1,7,5,1,-4,-7,5,-13,2,2,-7,0,2,-5,3,-1,3,-7,3,-8,3,1,2,1,1,0,1,0,0,0,0,0,2,1,2,1,1,0
27,27005,Barreiros,3493,10,9,1,6,4,2,-3,-2,6,2,9,-3,1,-3,3,2,5,0,-4,1,3,0,4,-3,0,0,3,0,3,0,0,0,1,0,3,0,0,0,2,0,0,0
27,27006,Becerreá,3779,-41,-23,-18,7,3,4,-15,-5,-7,-12,1,-3,-7,-1,-9,-5,1,-2,-8,-4,2,-7,0,-1,1,0,2,2,0,2,0,0,0,1,0,2,1,0,2,1,0,0
27,27007,Begonte,3873,15,18,-3,2,1,1,-3,12,-3,-1,13,-3,-3,6,2,0,11,2,0,6,-5,-1,2,-5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27,27008,Bóveda,2087,-2,8,-10,3,1,2,-1,6,-7,1,4,-5,1,2,0,3,2,0,-2,4,-7,-2,2,-5,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
27,27902,Burela,7939,56,26,30,46,24,22,-2,7,23,10,-3,17,2,5,13,2,-3,5,-4,2,10,8,0,12,6,10,19,2,3,5,4,3,13,0,0,3,2,7,6,2,3,2
27,27009,Carballedo,3295,-3,1,-4,5,2,3,3,-6,-6,-1,2,3,4,1,-7,0,-1,3,-1,-7,1,-1,3,0,1,0,1,1,2,0,0,0,0,1,1,0,1,0,1,0,1,0
27,27010,Castro de Rei,5952,90,38,52,15,5,10,6,-5,10,5,9,64,5,3,-2,1,8,22,1,-8,12,4,1,42,4,3,5,3,0,0,2,1,1,1,0,0,2,2,4,2,0,0
27,27013,Cervo,5092,-20,-10,-10,2,1,1,1,-3,-9,-5,-5,1,-1,-1,-1,-4,-2,-1,2,-2,-8,-1,-3,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0
27,27016,Chantada,9871,-11,-7,-4,31,13,18,-1,0,-13,-2,2,2,3,-4,-7,0,-1,1,-4,4,-6,-2,3,1,9,3,8,5,3,2,4,1,1,4,1,1,5,2,7,1,2,1
27,27015,Cospeito,5971,-48,-23,-25,4,3,1,-12,0,-14,-15,0,-7,-12,4,-5,-9,-1,0,0,-4,-9,-6,1,-7,0,1,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1
27,27019,Foz,9527,1,-2,3,23,15,8,13,1,-8,14,-9,-9,7,-4,-12,13,0,-6,6,5,4,1,-9,-3,5,6,10,1,0,1,4,5,4,1,0,1,1,1,6,0,0,0
27,27022,Guitiriz,6451,-29,-22,-7,3,2,1,-7,-10,-4,-8,5,-2,-4,-4,-4,-9,2,-1,-3,-6,0,1,3,-1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0
27,27023,Guntín,3599,-2,6,-8,5,3,2,0,8,-1,-2,0,-7,4,5,0,-1,1,-3,-4,3,-1,-1,-1,-4,3,1,1,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0
27,27024,"Incio, O",2605,-9,-9,0,3,1,2,-1,-3,-5,-6,2,4,-1,0,-8,-2,-1,3,0,-3,3,-4,3,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
27,27026,Láncara,3342,8,2,6,5,2,3,-2,-1,12,0,2,-3,-1,-2,7,-1,0,-1,-1,1,5,1,2,-2,1,0,1,2,0,1,0,0,1,1,0,0,1,0,0,1,0,1
27,27027,Lourenzá,2884,-4,5,-9,15,11,4,2,-2,-6,6,0,-4,1,1,1,2,0,0,1,-3,-7,4,0,-4,1,3,3,5,2,1,1,2,3,3,1,1,0,1,0,2,1,0
27,27028,Lugo,87480,110,2,108,33,15,18,88,-39,61,41,-23,-20,41,-39,12,19,-21,-9,47,0,49,22,-2,-11,11,5,4,3,6,3,2,3,2,2,3,2,9,2,2,1,3,1
27,27029,Meira,1849,-2,3,-5,3,1,2,0,2,-9,-3,2,6,-1,1,0,-1,1,3,1,1,-9,-2,1,3,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
27,27030,Mondoñedo,5139,20,11,9,9,3,6,4,0,-6,6,8,8,4,0,-3,5,4,1,0,0,-3,1,4,7,1,0,1,1,5,1,0,0,1,1,1,0,1,0,0,0,4,1
27,27031,Monforte de Lemos,20007,131,48,83,83,40,43,18,20,18,10,29,34,3,1,16,-2,13,15,15,19,2,12,16,19,30,10,15,17,7,4,15,3,10,7,2,3,15,7,5,10,5,1
27,27032,Monterroso,4265,68,64,4,51,46,5,7,13,17,10,25,-4,6,11,21,11,16,-1,1,2,-4,-1,9,-3,4,9,18,13,7,0,3,9,17,13,4,0,1,0,1,0,3,0
27,27034,Navia de Suarna,2042,-7,-5,-2,3,1,2,-1,0,-10,-1,6,-1,-1,2,-6,-2,2,0,0,-2,-4,1,4,-1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1
27,27038,Ourol,1612,-23,-8,-15,2,1,1,-3,1,-8,-7,1,-7,-1,1,-3,-3,1,-3,-2,0,-5,-4,0,-4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27,27039,Outeiro de Rei,4134,65,32,33,3,1,2,-3,11,7,25,20,4,-3,11,2,9,9,3,0,0,5,16,11,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27,27041,Pantón,3604,-19,-9,-10,14,6,8,1,-7,-6,1,-2,-7,0,-3,-2,0,-3,-1,1,-4,-4,1,1,-6,2,4,4,1,1,1,2,0,1,1,1,1,0,4,3,0,0,0
27,27042,Paradela,2728,-22,-7,-15,4,3,1,-7,-5,-4,2,-2,-6,-3,-2,0,1,-1,-2,-4,-3,-4,1,-1,-4,0,0,0,3,1,0,0,0,0,2,1,0,0,0,0,1,0,0
27,27047,"Pobra do Brollón, A",2675,10,12,-2,15,10,5,8,-2,-2,4,3,0,6,-3,-1,5,1,4,2,1,-1,-1,2,-4,4,1,0,4,3,2,4,0,0,3,1,1,0,1,0,1,2,1
27,27048,"Pontenova, A",3426,-29,-11,-18,4,1,3,-6,-6,-12,-4,-1,1,-3,-5,-1,-2,2,-1,-3,-1,-11,-2,-3,2,2,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0
27,27049,Portomarín,2138,-1,2,-3,4,3,1,-3,6,-3,-2,11,-10,-2,4,-3,0,7,-4,-1,2,0,-2,4,-6,0,2,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0
27,27050,Quiroga,4458,27,8,19,9,6,3,-5,3,2,-2,9,20,1,1,1,1,3,1,-6,2,1,-3,6,19,0,1,3,1,2,2,0,1,3,1,1,0,0,0,0,0,1,2
27,27051,Ribadeo,8953,110,53,57,33,10,23,18,19,44,5,20,4,4,9,21,7,10,2,14,10,23,-2,10,2,7,8,10,3,4,1,2,1,2,1,4,0,5,7,8,2,0,1
27,27052,Ribas de Sil,1496,-12,-2,-10,8,5,3,-1,-8,-1,-4,4,-3,0,0,0,-4,3,-1,-1,-8,-1,0,1,-2,1,0,3,1,2,0,1,0,1,1,2,0,0,0,2,0,0,0
27,27054,Riotorto,1980,-18,-10,-8,3,1,2,-8,-2,-6,-1,1,-2,-5,0,-3,0,0,-2,-3,-2,-3,-1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0
27,27057,Sarria,12972,101,59,42,47,28,19,16,14,36,14,14,7,9,8,20,10,5,7,7,6,16,4,9,0,5,7,19,9,5,2,4,4,10,7,2,1,1,3,9,2,3,1
27,27058,"Saviñao, O",5163,13,10,3,27,16,11,-2,-3,5,2,10,1,1,-4,3,-1,5,6,-3,1,2,3,5,-5,4,5,6,5,3,4,4,1,4,3,1,3,0,4,2,2,2,1
27,27059,Sober,3185,-17,-6,-11,3,1,2,-4,-7,-9,-5,10,-3,-1,-3,-4,-2,6,-2,-3,-4,-5,-3,4,-1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0
27,27060,Taboada,4249,-34,-16,-18,13,6,7,-5,-13,-11,-3,5,-6,-7,-2,-6,-5,5,-1,2,-11,-5,2,0,-5,3,3,1,2,0,4,1,2,1,0,0,2,2,1,0,2,0,2
27,27063,"Valadouro, O",2487,5,9,-4,2,1,1,-1,2,-9,3,3,6,2,1,-3,3,1,5,-3,1,-6,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
27,27064,"Vicedo, O",2423,-15,-9,-6,9,3,6,-2,-9,-9,1,-1,4,-3,-6,-3,0,1,2,1,-3,-6,1,-2,2,2,1,2,3,0,0,0,0,1,2,0,0,2,1,1,1,0,0
27,27065,Vilalba,15658,14,11,3,18,5,13,6,-8,1,15,6,-6,0,-1,4,5,5,-3,6,-7,-3,10,1,-3,3,0,5,4,4,2,0,0,1,2,2,0,3,0,4,2,2,2
27,27066,Viveiro,15425,51,9,42,15,5,10,14,-3,-9,6,17,24,4,-1,-11,5,3,7,10,-2,2,1,14,17,2,2,0,2,5,3,0,1,0,2,1,0,2,1,0,0,4,3
27,27025,Xove,3605,14,3,11,2,1,1,0,12,-8,12,1,-3,-1,5,-4,7,-2,-2,1,7,-4,5,3,-1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
28,28004,"Álamo, El",4429,264,134,130,68,34,34,39,55,81,54,20,13,17,24,48,30,10,5,22,31,33,24,10,8,21,7,25,12,3,0,11,4,12,6,1,0,10,3,13,6,2,0
28,28005,Alcalá de Henares,164463,6256,3230,3026,5243,2801,2442,968,1551,2358,1079,92,185,504,746,1316,591,4,59,464,805,1042,488,88,126,817,1431,1815,927,186,46,413,717,1048,514,83,16,404,714,767,413,103,30
28,28006,Alcobendas,87924,1972,836,1136,2356,1062,1294,577,357,543,429,-14,42,273,147,230,174,-13,9,304,210,313,255,-1,33,528,447,769,455,104,30,275,179,346,196,48,7,253,268,423,259,56,23
28,28007,Alcorcón,142048,2200,1121,1079,2199,1158,1041,592,567,656,342,-70,91,311,304,370,141,-52,39,281,263,286,201,-18,52,415,535,760,341,98,34,222,267,441,166,38,17,193,268,319,175,60,17
28,28008,Aldea del Fresno,1396,103,51,52,29,19,10,15,13,40,19,13,3,6,8,22,10,5,1,9,5,18,9,8,2,6,5,14,4,0,0,3,3,11,2,0,0,3,2,3,2,0,0
28,28009,Algete,14033,300,122,178,105,50,55,45,51,145,31,16,5,9,22,65,19,7,-4,36,29,80,12,9,9,21,18,32,21,6,6,11,10,16,6,3,3,10,8,16,15,3,3
28,28010,Alpedrete,6337,633,315,318,203,101,102,98,79,269,118,37,25,58,29,141,59,14,13,40,50,128,59,23,12,28,41,75,49,8,0,15,20,36,26,4,0,13,21,39,23,4,0
28,28011,Ambite,301,14,7,7,6,4,2,2,4,9,-1,2,-2,1,2,6,-2,1,-1,1,2,3,1,1,-1,2,1,3,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0
28,28013,Aranjuez,39326,1078,557,521,667,351,316,213,206,384,198,30,32,119,128,192,94,12,5,94,78,192,104,18,27,137,160,220,117,23,5,78,89,113,57,8,2,59,71,107,60,15,3
28,28014,Arganda del Rey,30231,1453,891,562,1339,831,508,203,448,502,239,30,34,107,262,315,173,20,14,96,186,187,66,10,20,176,414,477,241,27,4,84,251,307,172,16,1,92,163,170,69,11,3
28,28015,Arroyomolinos,3101,580,298,282,19,11,8,113,68,227,113,39,19,52,42,113,60,21,10,61,26,114,53,18,9,6,2,6,2,3,0,3,2,3,1,2,0,3,0,3,1,1,0
28,28017,Batres,787,116,62,54,15,8,7,23,9,46,21,12,4,10,4,28,10,8,2,13,5,18,11,4,2,3,2,8,2,0,0,1,2,4,1,0,0,2,0,4,1,0,0
28,28018,Becerril de la Sierra,3055,241,132,109,98,53,45,48,46,80,44,21,0,27,23,41,30,9,0,21,23,39,14,12,0,28,29,26,11,2,0,16,17,11,7,0,0,12,12,15,4,2,0
28,28021,"Berrueco, El",309,9,6,3,7,1,6,4,0,3,1,3,-1,0,1,2,1,2,0,4,-1,1,0,1,-1,3,2,2,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0
28,28022,Boadilla del Monte,19300,2345,1151,1194,28,11,17,538,91,1049,486,101,56,263,34,504,262,49,25,275,57,545,224,52,31,3,3,7,11,4,0,2,1,4,3,1,0,1,2,3,8,3,0
28,28023,"Boalo, El",2845,311,168,143,121,57,64,33,34,127,78,37,1,16,16,72,40,23,1,17,18,55,38,14,0,24,26,41,24,3,2,10,10,23,11,2,1,14,16,18,13,1,1
28,28024,Braojos,154,16,8,8,10,6,4,4,3,3,2,3,0,1,1,2,1,2,0,3,2,1,1,1,0,4,0,2,2,1,0,1,0,2,1,1,0,3,0,0,1,0,0
28,28026,Brunete,4931,688,342,346,225,115,110,115,106,276,109,50,29,66,52,142,50,19,10,49,54,134,59,31,19,38,51,86,42,7,0,20,30,44,19,1,0,18,21,42,23,6,0
28,28027,Buitrago del Lozoya,1419,103,56,47,130,65,65,23,19,36,18,6,1,12,11,22,8,1,3,11,8,14,10,5,-2,36,27,36,25,6,0,17,15,19,12,2,0,19,12,17,13,4,0
28,28028,Bustarviejo,1390,67,38,29,39,20,19,21,11,13,12,6,3,16,7,6,7,3,0,5,4,7,5,3,3,15,6,9,6,1,1,10,3,3,3,0,1,5,3,6,3,1,0
28,28029,Cabanillas de la Sierra,448,37,22,15,14,10,4,7,5,16,9,3,-3,4,2,10,6,2,-2,3,3,6,3,1,-1,2,3,6,3,0,0,0,3,4,3,0,0,2,0,2,0,0,0
28,28030,"Cabrera, La",1591,77,40,37,44,25,19,4,18,22,17,1,17,4,12,6,10,-1,10,0,6,16,7,2,7,5,16,16,4,2,0,4,8,10,1,1,0,1,8,6,3,1,0
28,28031,Cadalso de los Vidrios,2223,22,8,14,33,16,17,-2,7,16,-1,1,1,1,0,10,-3,-2,2,-3,7,6,2,3,-1,4,9,11,6,1,2,2,4,7,2,0,1,2,5,4,4,1,1
